Período;Convocatoria;Regional;Distrito;Nivel/Modalidad;Código de Centro;Nombre de Centro;Español;Matemáticas;Sociales;Naturales;Cantidad de estudiantes;Cantidad Femenino;Cantidad masculino;Cantidad Promovidos;Cantidad Aplazados
2017;2;04;0405;BASICA ADULTOS FORMAL;21036927;RADIO SANTA MARIA - SEMANA SANTA;16.75;14.75;16;15.5;4;3;1;4;0
2017;2;04;0405;BASICA ADULTOS FORMAL;21037327;GALLARDAS,  LAS;15;14.2;13.67;15;6;3;3;4;2
2017;2;04;0405;BASICA ADULTOS FORMAL;21038737;INGENIO CAEI;14;14;13.75;15.25;4;3;1;2;2
2017;2;04;0406;BASICA ADULTOS FORMAL;21017522;BAJOS DE HAINA;14.71;13.85;15.33;14.42;14;7;7;11;3
2017;2;04;0406;BASICA ADULTOS FORMAL;21018226;CLUB SIGLO XXI;14.75;14;15.5;14.25;4;0;4;4;0
2017;2;04;0406;BASICA ADULTOS FORMAL;21019127;MANUEL AURELIO TAVAREZ JUSTO (MANOLO);15.2;15.07;16.47;15;15;6;9;10;5
2017;2;04;0406;BASICA ADULTOS FORMAL;21019421;FRAY SEBASTIAN RAMIREZ FUENLEAL;15.73;15.6;14.93;15;15;2;13;12;3
2017;2;04;0406;BASICA ADULTOS FORMAL;21020320;PIEDRA BLANCA;14.44;16.38;15;15.13;9;3;6;4;5
2017;2;04;0406;BASICA ADULTOS FORMAL;21020528;QUITA SUEÑO;14.86;14.58;13.84;14.12;37;13;24;20;17
2017;2;04;0406;BASICA ADULTOS FORMAL;21020627;SABANETA;14;14.67;14.5;14.5;6;3;3;6;0
2017;2;04;0406;BASICA ADULTOS FORMAL;21020826;LA PARED;16.22;14.5;15.33;14.28;18;9;9;15;3
2017;2;04;0406;BASICA ADULTOS FORMAL;21040224;NIGUA;13.95;13.55;15.05;13.9;20;5;15;15;5
2017;2;04;0406;BASICA ADULTOS FORMAL;21040256;CENAPEC - NIGUA;18;17;21;19;1;0;1;1;0
2017;2;05;0501;BASICA ADULTOS FORMAL;23006213;VILLA PROGRESO;14.73;14.27;14.4;14.45;11;3;8;10;1
2017;2;05;0501;BASICA ADULTOS FORMAL;23006411;CARIDAD ASTACIO;17.33;14.33;12.67;18;3;0;3;3;0
2017;2;05;0501;BASICA ADULTOS FORMAL;23008213;PORVENIR II;16.3;15.41;15.68;15.73;23;14;9;19;4
2017;2;05;0501;BASICA ADULTOS FORMAL;23028132;LAS COLINAS I;16.6;15.8;14.8;15.8;10;3;7;9;1
2017;2;05;0502;BASICA ADULTOS FORMAL;23000619;ANA JOSEFA PUELLO;16;16;18;16;1;0;1;1;0
2017;2;05;0502;BASICA ADULTOS FORMAL;23002015;LUIS ARTURO BERMUDEZ;14.88;14.88;15.12;15.5;17;8;9;16;1
2017;2;05;0502;BASICA ADULTOS FORMAL;23004830;CENAPEC - SAN PEDRO;16.5;18.15;16.62;17.52;22;4;18;20;2
2017;2;05;0502;BASICA ADULTOS FORMAL;23005114;EVANGELINA RODRIGUEZ;14.75;19;15.5;16.75;4;3;1;4;0
2017;2;05;0502;BASICA ADULTOS FORMAL;23010230;FELIPE VICINI PERDOMO;14;13;15;14;1;0;1;1;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12002259;SALOME UREÑA DE HENRIQUEZ;14.45;12.91;16.55;16.18;11;7;4;11;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12002627;SAN RAFAEL;15;15;13;12;1;0;1;1;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12003711;ARCA DE NOE;10;7;14;16;1;0;1;1;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12004112;MERCEDES LAURA AGUIAR;14.91;14.82;14.48;14.62;48;27;21;34;14
2017;2;05;0503;BASICA ADULTOS FORMAL;12004427;NUEVA ESPERANZA;21;17.75;17.5;18.25;4;1;3;4;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12005138;CENAPEC - LA ROMANA;27;18;23;20;1;1;0;1;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12007154;CRISTO REY;15.25;14.47;15.07;14.73;16;6;10;10;6
2017;2;05;0503;BASICA ADULTOS FORMAL;12009739;HICAYAGUA;16.64;17;16.73;16.09;11;4;7;9;2
2017;2;05;0503;BASICA ADULTOS FORMAL;12014337;BILL GRANT;16.64;16.71;17;16.64;14;5;9;14;0
2017;2;05;0503;BASICA ADULTOS FORMAL;12018234;TZU-CHI;15.29;15.08;13.86;14;14;10;4;12;2
2017;2;05;0504;BASICA ADULTOS FORMAL;30000721;GUALEY;16;15;19;15;1;0;1;1;0
2017;2;05;0504;BASICA ADULTOS FORMAL;30000916;BERNARDO PICHARDO;15;15.4;13;13.6;5;2;3;4;1
2017;2;05;0504;BASICA ADULTOS FORMAL;30001317;JUAN PABLO DUARTE;19.8;16.5;15.5;17;5;3;2;4;1
2017;2;05;0504;BASICA ADULTOS FORMAL;30004526;HATILLOS, LOS;17;16.33;17.67;19.67;3;1;2;3;0
2017;2;05;0504;BASICA ADULTOS FORMAL;30017117;CENAPEC - HATO MAYOR;16.5;13;14;15;2;1;1;2;0
2017;2;05;0504;BASICA ADULTOS FORMAL;30020718;EL BUEN SAMARITANO;15;15.8;16.4;15.5;5;2;3;3;2
2017;2;05;0505;BASICA ADULTOS FORMAL;30009317;ABIGAIL MEJIA;22.09;18.27;19.1;18.8;11;6;5;9;2
2017;2;05;0506;BASICA ADULTOS FORMAL;23020017;FABIO ANTONIO SANCHEZ RUIZ;15.12;15.71;15.56;14.65;18;8;10;12;6
2017;2;05;0507;BASICA ADULTOS FORMAL;23011123;MARIA NICOLASA BILLINI;22;18;13;17;1;1;0;1;0
2017;2;05;0507;BASICA ADULTOS FORMAL;23012157;GAUTIER;21;18.5;17.5;20;2;0;2;2;0
2017;2;05;0509;BASICA ADULTOS FORMAL;30012110;BENITO GONZALEZ;15.83;17.83;16.33;15.67;6;3;3;5;1
2017;2;06;0601;BASICA ADULTOS FORMAL;9023727;JAMAO AL NORTE;19.75;16.75;15.75;16;4;2;2;4;0
2017;2;06;0602;BASICA ADULTOS FORMAL;13027117;CERCADO, EL;16.67;17.33;16;15.67;3;2;1;3;0
2017;2;06;0602;BASICA ADULTOS FORMAL;13027828;PADRE FANTINO;17;18.91;16.18;15.82;11;8;3;11;0
2017;2;06;0602;BASICA ADULTOS FORMAL;13028323;ARROYO ARRIBA;13.5;16;16.5;12.5;2;0;2;1;1
2017;2;06;0603;BASICA ADULTOS FORMAL;13035311;MANUEL UBALDO GOMEZ;18;18.25;18.38;17.13;8;1;7;8;0
2017;2;06;0604;BASICA ADULTOS FORMAL;13002912;FEDERICO GARCIA GODOY;15.71;15;15.29;13.67;7;3;4;5;2
2017;2;06;0604;BASICA ADULTOS FORMAL;13008144;NORBERTO LUCIANO MORA BLANCO;17;17.33;15;14.33;3;3;0;2;1
2017;2;06;0604;BASICA ADULTOS FORMAL;13008936;BURENDE;16;17.5;15.25;14.75;4;1;3;4;0
2017;2;06;0604;BASICA ADULTOS FORMAL;13021535;EL HATICO;17.33;16.33;16.33;14.33;3;1;2;2;1
2017;2;06;0604;BASICA ADULTOS FORMAL;13023336;JACINTO MUÑOZ - BONAGUA;17.57;17.86;16.43;16;7;0;7;5;2
2017;2;06;0604;BASICA ADULTOS FORMAL;13056619;DOMINGO SAVIO - MARIA AUXILIADORA;15.88;16.25;16.25;15.38;8;3;5;8;0
2017;2;06;0605;BASICA ADULTOS FORMAL;13005029;RADIO SANTA MARIA - PADRE LAMARCHE;15.13;16.33;15.73;15.13;15;3;12;15;0
2017;2;06;0605;BASICA ADULTOS FORMAL;13025315;RAMON DEL ORBE;18.27;17.64;15.2;15.9;11;6;5;10;1
2017;2;06;0605;BASICA ADULTOS FORMAL;13044342;JIMA ABAJO;15.29;16.33;13.57;16.43;7;1;6;6;1
2017;2;06;0605;BASICA ADULTOS FORMAL;13056763;CARRERA DE PALMAS;16.5;19.5;15.67;17.33;4;3;1;3;1
2017;2;06;0605;BASICA ADULTOS FORMAL;13058114;CORRECCION Y REHABILITACION - EL PINITO LA VEGA;17;17.2;20.6;18.6;5;0;5;4;1
2017;2;06;0605;BASICA ADULTOS FORMAL;24023711;ESCOBAS, LAS;17;12.5;14.5;15;2;1;1;2;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9001614;JUAN CRISOSTOMO ESTRELLA;15.17;14.33;15.92;14.42;12;6;6;12;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9001730;CENAPEC - MOCA;20.33;16.33;17.33;15.67;3;1;2;3;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9001749;RADIO SANTA MARIA - JUAN CRISOSTOMO ESTRELLA;16;14;15;15;1;0;1;1;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9002317;VALENTIN MICHEL;14.4;15.8;16.2;15.4;5;3;2;5;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9002928;FRANCISCO GUZMAN COMPRES;13.33;16.33;16.67;15.67;3;1;2;3;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9013516;ANDRES BELLO;14.55;13.36;14.36;14.3;11;5;6;10;1
2017;2;06;0606;BASICA ADULTOS FORMAL;9013836;CAYETANO GERMOSEN;16;13;17;18;1;1;0;1;0
2017;2;06;0606;BASICA ADULTOS FORMAL;9025824;ONESIMO POLANCO;14.91;15;14.55;13.55;11;3;8;8;3
2017;2;06;0607;BASICA ADULTOS FORMAL;9014933;LUIS CONRRADO DEL CASTILLO;16;18;16;16;3;2;1;2;1
2017;2;06;0607;BASICA ADULTOS FORMAL;9016031;MARTINA VILLA;17.5;18;16.5;17;2;0;2;2;0
2017;2;06;0607;BASICA ADULTOS FORMAL;9029226;LAS MARIAS;14;13.4;15.4;16.2;5;3;2;5;0
2017;2;06;0607;BASICA ADULTOS FORMAL;9029316;ELEUTERIO SALAZAR JIMENEZ;14;11;15;12;1;0;1;1;0
2017;2;07;0701;BASICA ADULTOS FORMAL;19009311;SALUSTIO MORILLO;16.5;16.5;15.5;14.5;2;0;2;2;0
2017;2;07;0702;BASICA ADULTOS FORMAL;19000329;EMILIANO TEJERA;14.67;15.67;16;14.67;3;0;3;3;0
2017;2;07;0702;BASICA ADULTOS FORMAL;19008327;MARIA ASUNCION ALMANZAR - EL ZANJON;14;16;16;16;1;0;1;1;0
2017;2;07;0703;BASICA ADULTOS FORMAL;6029914;OLEGARIO TENARES;21.67;15.67;14.67;16.33;3;1;2;3;0
2017;2;07;0703;BASICA ADULTOS FORMAL;6034953;LUIS ALBERTO WEBER;21;22;25;21;1;0;1;1;0
2017;2;07;0703;BASICA ADULTOS FORMAL;6035745;AGUSTIN BONILLA;24.5;15;22;17.75;4;0;4;4;0
2017;2;07;0704;BASICA ADULTOS FORMAL;6028725;LAS COLES ABAJO;13.33;14.33;14.67;14.33;3;1;2;2;1
2017;2;07;0704;BASICA ADULTOS FORMAL;6038522;JUAN PABLO DUARTE;16;16;14;14;1;0;1;1;0
2017;2;07;0704;BASICA ADULTOS FORMAL;6039525;GUARAGUAOS;14;13;13;12;1;0;1;1;0
2017;2;07;0704;BASICA ADULTOS FORMAL;6041627;INDIO, EL;18;15;15;14;1;0;1;1;0
2017;2;07;0704;BASICA ADULTOS FORMAL;6042135;BOMBA DE YAIBA;10.5;14.5;13.5;14.5;2;2;0;2;0
2017;2;07;0705;BASICA ADULTOS FORMAL;6003722;RADIO SANTA MARIA - SAN FRANCISCO DE MACORIS;17;18.67;18.33;16.5;4;1;3;3;1
2017;2;07;0705;BASICA ADULTOS FORMAL;6006222;MANUEL MARIA CASTILLO;15.43;14;13;14.43;7;3;4;7;0
2017;2;07;0705;BASICA ADULTOS FORMAL;6007821;DIVINA PROVIDENCIA;13;16.33;17;14;3;0;3;1;2
2017;2;07;0705;BASICA ADULTOS FORMAL;6009110;HERMANAS MIRABAL;15.35;15.48;14.94;14.23;31;11;20;12;19
2017;2;07;0705;BASICA ADULTOS FORMAL;6042937;MELANIA DEL ORBE MENDEZ - LAS GUARANAS;14;12;11.5;12;2;1;1;2;0
2017;2;07;0705;BASICA ADULTOS FORMAL;6044222;ABEL ARANDA OLIVIER;17;18;16;15;1;0;1;1;0
2017;2;07;0706;BASICA ADULTOS FORMAL;6002128;PAULINA VALENZUELA;15;16.33;15.33;16;3;0;3;3;0
2017;2;07;0706;BASICA ADULTOS FORMAL;6011525;OTACILIO A. DE PEÑA PAEZ;16;17;18;13.5;2;0;2;1;1
2017;2;07;0706;BASICA ADULTOS FORMAL;6020921;EUGENIO MARIA DE HOSTOS - LAS GUAZUMAS;11;10.5;11;13.5;2;1;1;2;0
2017;2;07;0706;BASICA ADULTOS FORMAL;6047319;GREGORIO LUPERON;11.75;14.25;14;14.75;4;0;4;3;1
2017;2;07;0706;BASICA ADULTOS FORMAL;6047517;CENAPEC - SAN FRANCISCO DE MACORIS;16.83;16.17;15.5;15.5;6;2;4;5;1
2017;2;07;0706;BASICA ADULTOS FORMAL;6053117;HILMA CONTRERAS - CORRECCION Y REHABILITACION;11;14;17;12;1;0;1;1;0
2017;2;08;0801;BASICA ADULTOS FORMAL;25051516;TRINA MOYA DE VASQUEZ;17.67;17.33;17;16.33;6;2;4;4;2
2017;2;08;0801;BASICA ADULTOS FORMAL;25051557;CENAPEC - SAN JOSE DE LAS MATAS;17.75;16.75;14.75;15.25;4;1;3;1;3
2017;2;08;0802;BASICA ADULTOS FORMAL;25076127;RADIO SANTA MARIA - SABANA IGLESIA;15;15.5;16;15.5;2;2;0;2;0
2017;2;08;0803;BASICA ADULTOS FORMAL;25007318;ANA JOSEFA JIMENEZ;16.22;16.03;15.69;14.63;32;10;22;27;5
2017;2;08;0803;BASICA ADULTOS FORMAL;25013418;GENARO PEREZ;15.38;15.57;13.75;14.5;8;0;8;5;3
2017;2;08;0803;BASICA ADULTOS FORMAL;25013736;HERMINIA PEREZ VDA. PIMENTEL;17.33;16;15.81;15.47;36;20;16;16;20
2017;2;08;0803;BASICA ADULTOS FORMAL;25030929;RADIO SANTA MARIA - CASTILLO ARRIBA;14.59;15.23;14.5;14.77;22;10;12;15;7
2017;2;08;0803;BASICA ADULTOS FORMAL;25036725;PROF. MARIA SECUNDINA TORRES SIR;16.75;17.75;17.25;15.25;4;1;3;4;0
2017;2;08;0803;BASICA ADULTOS FORMAL;25048726;BLANCA MASCARO;16;15;13.33;13.67;3;0;3;3;0
2017;2;08;0803;BASICA ADULTOS FORMAL;25087710;PALOMAS, LAS;16;15.33;16.33;17.33;3;0;3;3;0
2017;2;08;0804;BASICA ADULTOS FORMAL;25002128;EUGENIO DESCHAMPS;14.25;13.5;13.83;14.75;12;7;5;10;2
2017;2;08;0804;BASICA ADULTOS FORMAL;25003714;ANA RECIO ZAPATA - RAFEY;18.1;16.9;16.9;16.7;10;4;6;8;2
2017;2;08;0804;BASICA ADULTOS FORMAL;25010517;ANACAONA ALMONTE;15.75;15.63;14.13;14.88;8;3;5;8;0
2017;2;08;0804;BASICA ADULTOS FORMAL;25011210;MAXIMO GOMEZ;18.92;17.82;16.9;16.45;12;4;8;10;2
2017;2;08;0804;BASICA ADULTOS FORMAL;25014017;CLUB NOEL;16.78;15.44;15.56;15.11;9;5;4;8;1
2017;2;08;0804;BASICA ADULTOS FORMAL;25017528;RADIO SANTA MARIA - SANTIAGO;16.77;15.8;15.39;15.25;44;19;25;39;5
2017;2;08;0804;BASICA ADULTOS FORMAL;25088629;EMMA BALAGUER;15.63;15.52;14.93;14.46;30;13;17;25;5
2017;2;08;0804;BASICA ADULTOS FORMAL;25088719;BOMBEROS - CARLOS SULLY BONELLY, LOS;16.5;16;14.81;15.07;16;8;8;14;2
2017;2;08;0804;BASICA ADULTOS FORMAL;25114118;CENTRO DE CAPACITACION Y REHABILITACION RAFEY -HOMBRES-;14.8;24.6;20.4;16.4;5;0;5;5;0
2017;2;08;0805;BASICA ADULTOS FORMAL;25004719;FRANCISCO ARIAS - LA OTRA BANDA;15;15.07;14.79;14.54;14;4;10;11;3
2017;2;08;0805;BASICA ADULTOS FORMAL;25006024;TELESFORO REYNOSO;15.88;15;14.38;15.63;8;2;6;8;0
2017;2;08;0805;BASICA ADULTOS FORMAL;25006722;JUAN OVIDIO PAULINO;15.91;15.73;16;14.81;22;5;17;20;2
2017;2;08;0805;BASICA ADULTOS FORMAL;25011918;EUGENIO MARIA DE HOSTOS - CECARA;17;17.25;15.25;15.25;4;3;1;4;0
2017;2;08;0805;BASICA ADULTOS FORMAL;25014517;SANTO HERMANO MIGUEL;16.82;16.41;15.81;15;17;8;9;12;5
2017;2;08;0805;BASICA ADULTOS FORMAL;25015616;SITRACODE;15;14.89;14.33;13.76;20;6;14;13;7
2017;2;08;0805;BASICA ADULTOS FORMAL;25016141;CENAPEC - SANTIAGO;16.5;17.33;16.25;15.33;12;4;8;9;3
2017;2;08;0805;BASICA ADULTOS FORMAL;25016426;MIGUEL ANGEL JIMENEZ;17.33;15.7;16.65;15.74;24;10;14;10;14
2017;2;08;0805;BASICA ADULTOS FORMAL;25034728;MANUEL DE JESUS LUCIANO MENDEZ - LA CANELA;13.4;14.33;14.25;13.5;5;1;4;3;2
2017;2;08;0805;BASICA ADULTOS FORMAL;25108131;FAUSTO PIMENTEL;14.75;14.63;15;15;8;6;2;5;3
2017;2;08;0806;BASICA ADULTOS FORMAL;25015116;TEOFILO DE JESUS GARCIA HERNANDEZ - HOYA DEL CAIMITO;15.13;16.88;15.38;14.88;8;4;4;6;2
2017;2;08;0806;BASICA ADULTOS FORMAL;25031720;RADIO SANTA MARIA - GURABO;15;14;16;15;3;3;0;3;0
2017;2;08;0806;BASICA ADULTOS FORMAL;25031829;GURABO AL MEDIO;17.27;14.55;14.18;14.91;11;2;9;9;2
2017;2;08;0806;BASICA ADULTOS FORMAL;25064413;SERGIO A. HERNANDEZ;17.35;17.3;15.52;15.26;23;7;16;16;7
2017;2;08;0807;BASICA ADULTOS FORMAL;25039910;JOSE MARIA IMBERT;15;15.17;15.2;15;6;3;3;5;1
2017;2;08;0807;BASICA ADULTOS FORMAL;25068913;FERNANDO VALERIO;13.4;14.86;15.07;14;15;5;10;12;3
2017;2;08;0807;BASICA ADULTOS FORMAL;25069630;JUAN PABLO DUARTE;15;16;16;14;1;0;1;1;0
2017;2;08;0807;BASICA ADULTOS FORMAL;25070727;JOSE IGNACIO MENDOZA REYES - PALMAR ARRIBA;15.46;15.69;15.69;15.46;13;5;8;12;1
2017;2;09;0901;BASICA ADULTOS FORMAL;27000520;PAUL P. HARRIS;13;13.33;12.5;13.5;3;1;2;2;1
2017;2;09;0901;BASICA ADULTOS FORMAL;27000819;PERICLES BIENVENIDO DISLA;14.67;15.67;13.67;13.17;6;2;4;6;0
2017;2;09;0901;BASICA ADULTOS FORMAL;27002624;JUAN ISIDRO PEREZ;16.14;14.29;14.86;14.86;7;5;2;6;1
2017;2;09;0901;BASICA ADULTOS FORMAL;27027723;CARCELARIA;19.22;22.33;20.22;19.33;9;0;9;7;2
2017;2;09;0902;BASICA ADULTOS FORMAL;27013216;CRISTOBAL COLON;16.29;16.43;16.57;15.57;7;1;6;5;2
2017;2;09;0902;BASICA ADULTOS FORMAL;27013914;PROF. JUAN EMILIO BOSCH GAVINO;14.63;15.26;16.23;15;24;6;18;13;11
2017;2;09;0902;BASICA ADULTOS FORMAL;27018831;MAIZAL;14;16;13;18;1;0;1;1;0
2017;2;09;0902;BASICA ADULTOS FORMAL;27021829;JACINTO DE LA CONCHA;20;18;18;0;1;1;0;0;1
2017;2;09;0902;BASICA ADULTOS FORMAL;27024726;JAIBON;15;17;13;16.5;2;1;1;2;0
2017;2;09;0902;BASICA ADULTOS FORMAL;27029118;RADIO SANTA MARIA - ESPERANZA;15.78;16.56;15.13;14.56;9;4;5;8;1
2017;2;09;0903;BASICA ADULTOS FORMAL;26001514;ANA JOAQUINA HIDALGO - LUZ Y VIDA;13;12;11;15;1;0;1;1;0
2017;2;09;0904;BASICA ADULTOS FORMAL;26016122;TRINITARIA, LA;16.4;15;15.2;13.6;5;0;5;2;3
2017;2;10;1001;BASICA ADULTOS FORMAL;1049510;CEUTA;16.78;14.5;14.89;14.71;9;5;4;7;2
2017;2;10;1001;BASICA ADULTOS FORMAL;1050722;LEONCIO MANZUETA (SANTA CRUZ);15.13;16;15.75;16;8;3;5;7;1
2017;2;10;1001;BASICA ADULTOS FORMAL;1050753;CENAPEC -  VILLA MELLA;20;17;15.5;14.5;2;0;2;2;0
2017;2;10;1001;BASICA ADULTOS FORMAL;1158924;GUARICANO ADENTRO;16.27;16.55;15.55;15.09;11;4;7;10;1
2017;2;10;1001;BASICA ADULTOS FORMAL;1159120;FRANCISCO JOSE CABRAL LOPEZ - GUARICANO AFUERA;15.08;15.36;14.92;14.69;14;11;3;12;2
2017;2;10;1001;BASICA ADULTOS FORMAL;1160534;GUANUMA;15.91;14.36;15;14.09;11;6;5;11;0
2017;2;10;1001;BASICA ADULTOS FORMAL;1183350;MATA DE LOS INDIOS;17.13;15.88;14.38;14.63;8;6;2;7;1
2017;2;10;1001;BASICA ADULTOS FORMAL;1193520;MATIAS RAMON MELLA;15.78;15.38;15.08;14.78;38;23;15;27;11
2017;2;10;1001;BASICA ADULTOS FORMAL;1195426;BEATO SELMO ORTEGA PROF. - BARRIO NUEVO;16;15.5;14.5;14.25;8;2;6;5;3
2017;2;10;1001;BASICA ADULTOS FORMAL;1204012;HERMANAS MIRABAL;15.04;15.74;14.92;15.04;27;12;15;20;7
2017;2;10;1001;BASICA ADULTOS FORMAL;1204526;PADRE SINDULFO ANDUJAR;16.5;14.5;14.75;14;4;1;3;4;0
2017;2;10;1001;BASICA ADULTOS FORMAL;1210943;CATOLICO PADRE SINDULFO;18;15.5;16.67;14.83;6;6;0;6;0
2017;2;10;1001;BASICA ADULTOS FORMAL;1224642;MAURICIO BAEZ ESCUELA COMUNITARIA;20.5;14.5;15;18;2;1;1;2;0
2017;2;10;1001;BASICA ADULTOS FORMAL;1261731;JAVILLA, LA;14.67;13.33;14.5;12.17;6;3;3;6;0
2017;2;10;1001;BASICA ADULTOS FORMAL;32037628;RADIO SANTA MARIA - POLITECNICO ARAGON;19;18;17;12;1;1;0;1;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1160929;CASTILLOS, LOS;16.67;11.75;14;13.33;4;1;3;3;1
2017;2;10;1002;BASICA ADULTOS FORMAL;1161126;PASTORA MARGARITA MERCEDES  - CEIBA, LA;14.5;12;12.5;13.5;2;0;2;1;1
2017;2;10;1002;BASICA ADULTOS FORMAL;1161337;HACIENDA ESTRELLA;13;11;12;9;1;1;0;1;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1163915;PADRE GARCIA;15;13.14;15.43;14.43;7;5;2;6;1
2017;2;10;1002;BASICA ADULTOS FORMAL;1182321;HARAS NACIONALES;14.57;16.57;16.29;16;7;0;7;7;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1184476;RADIO SANTA MARIA - CARDENAL SANCHA-FE Y ALEGRIA;13.8;14.4;13.8;15.6;5;1;4;5;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1189420;REPUBLICA DE ECUADOR;16.8;16;15;14.4;5;4;1;5;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1189826;RAMONA NERIS SOSA - SABANA CENTRO;15.62;15.5;15.35;14.35;21;10;11;20;1
2017;2;10;1002;BASICA ADULTOS FORMAL;1206444;RADIO SANTA MARIA –  EMMA BALAGUER;13;14;16;14;1;1;0;1;0
2017;2;10;1002;BASICA ADULTOS FORMAL;1231931;MIGUELINA FRIAS CARELA - EL CRISTAL;16.33;15.08;16.8;16.7;12;10;2;10;2
2017;2;10;1002;BASICA ADULTOS FORMAL;1255421;NUESTRA SEÑORA DE LA MERCEDES;15.75;15;19.5;15;4;0;4;1;3
2017;2;10;1002;BASICA ADULTOS FORMAL;1266231;ANA CELIA VIUDA VASQUEZ;19.5;19;17;17.5;2;1;1;2;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1100518;SAN JOAQUIN;14;16;15;15;1;0;1;1;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1102420;FEDERICO LLINAS;14.2;13.89;13.56;13.22;10;4;6;9;1
2017;2;10;1003;BASICA ADULTOS FORMAL;1103120;JUAN BAUTISTA ZAFRA;15.71;15;15.43;15.43;7;2;5;7;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1105427;SAN ANTONIO;17.38;16.85;16.92;16;13;3;10;11;2
2017;2;10;1003;BASICA ADULTOS FORMAL;1126929;ELVIRA DE MENDOZA;13.86;12.57;13;14.4;7;4;3;4;3
2017;2;10;1003;BASICA ADULTOS FORMAL;1127342;PUERTO RICO;14.25;14;16.25;15.25;4;3;1;4;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1139420;DOMINGO MORENO JIMENEZ;16.06;15.88;17.94;16.59;17;10;7;17;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1141724;RADIO SANTA MARIA - DOMINGO MORENO JIMENEZ;13;14;18;19;1;1;0;1;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1149426;SANTIAGO HIRUJO SOSA - CANCINO ADENTRO;20.5;17.5;19;18;2;2;0;2;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1150216;MILAGROS PIANTINI;19.14;17.29;14.29;16.33;7;3;4;5;2
2017;2;10;1003;BASICA ADULTOS FORMAL;1150437;OTILIO VIGIL DIAZ - CACHON DE LA RUBIA;15.8;16.6;16.6;15.8;5;0;5;4;1
2017;2;10;1003;BASICA ADULTOS FORMAL;1152137;RADIO SANTA MARIA - LEONOR M. FELTS;16.89;15.94;14.74;15;19;7;12;16;3
2017;2;10;1003;BASICA ADULTOS FORMAL;1152146;LEONOR FELTZ;15.7;15.65;14.61;15.78;23;12;11;18;5
2017;2;10;1003;BASICA ADULTOS FORMAL;1178825;ELDA JOSEFA REYES DE MUÑOZ;19.5;16.8;18;18;6;2;4;4;2
2017;2;10;1003;BASICA ADULTOS FORMAL;1179226;RAFAEL AMERICO HENRIQUEZ - EL BONITO;16.88;16;16.25;16.35;17;6;11;13;4
2017;2;10;1003;BASICA ADULTOS FORMAL;1179931;THELMA MEJIA PROF. - SAN ISIDRO;18.33;16;16.67;16;3;2;1;3;0
2017;2;10;1003;BASICA ADULTOS FORMAL;1265637;EVANGELINA RODRIGUEZ - VILLA LIBERACION;15.5;14;14.25;14.92;12;6;6;12;0
2017;2;10;1004;BASICA ADULTOS FORMAL;1090721;DEMETRIO BETANCES;13.83;13.5;14;14;6;3;3;6;0
2017;2;10;1004;BASICA ADULTOS FORMAL;1091225;MARIA DE LA ALTAGRACIA;17;18;16;15;1;1;0;1;0
2017;2;10;1004;BASICA ADULTOS FORMAL;1093023;SANTA ISABEL;21;0;14;16;1;1;0;0;1
2017;2;10;1004;BASICA ADULTOS FORMAL;1093325;SOCORRO SANCHEZ;17.17;15;14.67;15.17;6;3;3;5;1
2017;2;10;1004;BASICA ADULTOS FORMAL;1095835;CENAPEC - SANTO DOMINGO ORIENTAL;16.79;16.07;16.53;15.93;15;4;11;14;1
2017;2;10;1004;BASICA ADULTOS FORMAL;1109120;PATRIA MELLA;15.15;13.77;14.83;13.77;13;7;6;12;1
2017;2;10;1004;BASICA ADULTOS FORMAL;1114829;SALOME UREÑA;15.6;16;16.6;14.4;5;3;2;3;2
2017;2;10;1004;BASICA ADULTOS FORMAL;1116621;ESCOLASTICA PAEZ - ISABELITA;16.8;15.6;15.3;15.1;10;4;6;9;1
2017;2;10;1004;BASICA ADULTOS FORMAL;1133949;PEDRO HENRIQUEZ UREÑA - CANCINO AFUERA;17.25;16.25;16.75;17;4;3;1;4;0
